Context,Original,Translation,Comments
# encoding UTF-8
# __init__.py
"*","頂点グループ","顶点组"
"*","マテリアル","材料"
"*","アーマチュア","衔铁"
"*","ボーン名をBlender用に変換","转换Blender的骨骼名称"
"*","Use Selected as Bone Shape","使用选定为骨骼形状"
"*","ボーン情報埋め込み場所","骨信息嵌入位置"
"*","modelのインポートが完了しました (%d %s/ %.2f 秒)","模型导入完成（％d ％s / ％.2f秒）"
"*","ファイルを開くのに失敗しました、アクセス不可かファイルが存在しません ","无法打开文件，无法访问或文件不存在"
"*","これはカスタムメイド3D2のモデルファイルではありません","这不是定制的3D2模型文件"
# tex_export.py
"Operator","texファイルを保存","保存tex文件"
"*","texファイルを出力しました。","输出一个tex文件。"
"*","texファイルの出力に失敗しました。%s","无法输出tex文件。 %s"
# tex_import.py
"Operator","texファイルを開く","打开tex文件"
"*","展開方法","部署方式"
"*","texファイルのヘッダが正しくありません。","tex文件头不正确。"
"*","未対応フォーマットのtexです。format=","不支持的格式tex。格式="
# translations.py
"Operator","Dump Py Messages","转储Py消息"
# shared
"*","Show Bones in Front","在前面显示骨骼","# FROM <__init__.py & model_import.py> # FROM <__init__.py & model_import.py>"
"Operator","CM3D2モーション (.anm)","CM3D2运动（.anm）","# FROM <anm_export.py & anm_import.py> # FROM <anm_export.py & anm_import.py>"
"*","ファイルを開くのに失敗しました、アクセス不可の可能性があります","无法打开文件，可能无法访问","# FROM <anm_export.py & mate_export.py & mate_export.py & model_export.py> # FROM <anm_export.py & mate_export.py & mate_export.py & model_export.py>"
"*","ファイルを開くのに失敗しました、アクセス不可かファイルが存在しません","无法打开文件，无法访问或文件不存在","# FROM <anm_import.py & mate_import.py & tex_import.py> # FROM <anm_import.py & mate_import.py & tex_import.py> # FROM <anm_import.py & mate_import.py & tex_import.py>"
"*","Reverse Name","反向名称","# FROM <common.py & misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py> # FROM <common.py & misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py>"
"*","Reverse name filtering","反向名称过滤","# FROM <common.py & misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py> # FROM <common.py & misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py>"
"*","Order by Invert","倒序排列","# FROM <common.py & misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py> # FROM <common.py & misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py>"
"*","Invert the sort by order","反转排序","# FROM <common.py & misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py> # FROM <common.py & misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py>"
"*","Sort groups by their name (case-insensitive)","按群组名称排序（不区分大小写）","# FROM <common.py & misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py> # FROM <common.py & misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py>"
"*","Order by:","订购依据：","# FROM <common.py & misc_MESH_MT_shape_key_specials.py> # FROM <common.py & misc_MESH_MT_shape_key_specials.py>"
"*","マテリアル情報の貼付けを中止します。","停止粘贴材料信息。","# FROM <mate_export.py & misc_MATERIAL_PT_context_material.py> # FROM <mate_export.py & misc_MATERIAL_PT_context_material.py> # FROM <mate_export.py & misc_MATERIAL_PT_context_material.py>"
"*","Index","指数","# FROM <menu_file.py & menu_file.py & menu_file.py & common.py> # FROM <menu_file.py & menu_file.py & menu_file.py & common.py>"
"*","Name","姓名","# FROM <menu_file.py & menu_file.py & menu_file.py & common.py & menu_file.py & menu_file.py & common.py & misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py> # FROM <menu_file.py & menu_file.py & menu_file.py & common.py & menu_file.py & menu_file.py & common.py & misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py>"
"Operator","ボーン情報をコピー","复制骨骼信息","# FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py> # FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py>"
"Operator","ボーン情報を貼付け","粘贴骨骼信息","# FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py> # FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py>"
"Operator","ボーン情報を削除","删除骨骼信息","# FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py> # FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py>"
"Operator","コピー","复制","# FROM <misc_DATA_PT_context_arm.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_OBJECT_PT_context_object.py> # FROM <misc_DATA_PT_context_arm.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_OBJECT_PT_context_object.py>"
"Operator","貼付け","粘贴","# FROM <misc_DATA_PT_context_arm.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_OBJECT_PT_context_object.py> # FROM <misc_DATA_PT_context_arm.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_OBJECT_PT_context_object.py>"
"*","ボーン情報をクリップボードにコピーしました","我将骨骼信息复制到剪贴板","# FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py & misc_TEXT_HT_header.py> # FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py & misc_TEXT_HT_header.py>"
"*","ボーン情報をクリップボードから貼付けました","我从剪贴板粘贴了骨骼信息","# FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py & misc_TEXT_HT_header.py> # FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py & misc_TEXT_HT_header.py>"
"*","カスタムプロパティのボーン情報を全て削除します","删除所有骨骼信息以获取自定义属性","# FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py> # FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py>"
"*","ボーン情報を削除しました","删除骨骼信息","# FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py> # FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py>"
"*","CM3D2用","对于CM3D2","# FROM <misc_DATA_PT_context_arm.py & misc_DATA_PT_context_arm.py & misc_DATA_PT_context_arm.py & misc_IMAGE_PT_image_properties.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py> # FROM <misc_DATA_PT_context_arm.py & misc_DATA_PT_context_arm.py & misc_DATA_PT_context_arm.py & misc_IMAGE_PT_image_properties.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"Operator","CM3D2 → Blender","CM3D2 → Blender","# FROM <misc_DATA_PT_context_arm.py & misc_DATA_PT_vertex_groups.py> # FROM <misc_DATA_PT_context_arm.py & misc_DATA_PT_vertex_groups.py>"
"Operator","Blender → CM3D2","搅拌器→CM3D2","# FROM <misc_DATA_PT_context_arm.py & misc_DATA_PT_vertex_groups.py> # FROM <misc_DATA_PT_context_arm.py & misc_DATA_PT_vertex_groups.py>"
"*","変換できる名前が見つかりませんでした","Blender → CM3D2","# FROM <misc_DATA_PT_context_arm.py & misc_DATA_PT_context_arm.py & misc_DATA_PT_vertex_groups.py & misc_DATA_PT_vertex_groups.py> # FROM <misc_DATA_PT_context_arm.py & misc_DATA_PT_context_arm.py & misc_DATA_PT_vertex_groups.py & misc_DATA_PT_vertex_groups.py>"
"*","Show filters","显示过滤器","# FROM <misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py> # FROM <misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py>"
"*","CM3D2","CM3D2","# FROM <misc_INFO_MT_add.py & misc_MATERIAL_PT_context_material.py> # FROM <misc_INFO_MT_add.py & misc_MATERIAL_PT_context_material.py>"
"*","テクスチャ","质地","# FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py> # FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"*","色","颜色","# FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py> # FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"*","値","价值","# FROM <misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py & misc_TEXTURE_PT_context_texture.py & misc_VIEW3D_PT_tools_weightpaint.py> # FROM <misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py & misc_TEXTURE_PT_context_texture.py & misc_VIEW3D_PT_tools_weightpaint.py>"
"*","オフセット:","抵消：","# FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py> # FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"*","解説","评论","# FROM <misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py> # FROM <misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"*","色の透明度","颜色透明","# FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py> # FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"*","正確な値: ","确切值：","# FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py> # FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"Operator","自動設定","自动设定","# FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py> # FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"*","%.2f Seconds","％.2f秒","# FROM <misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py> # FROM <misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py>"
"Operator","texで保存","用tex保存","# FROM <misc_TEXTURE_PT_context_texture.py & misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py> # FROM <misc_TEXTURE_PT_context_texture.py & misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"Operator","画像を表示","显示图片","# FROM <misc_TEXTURE_PT_context_texture.py & misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py> # FROM <misc_TEXTURE_PT_context_texture.py & misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"Operator","CM3D2モデル (.model)","CM3D2模型（.model）","# FROM <model_export.py & model_import.py> # FROM <model_export.py & model_import.py>"
